City part,Street,Size (m²),Price,Price per m²,Lower,Number of rooms,Floor,Number of floors,Built year,Renovation years,Renovations,Construction type,Heating type,Refurbishment,Features,Extra areas,Extra stuff,Security,URL
Naujininkuose,Kaminkelio ,42,350,8.33,FALSE,1,6,6,1999,0,FALSE,Mûrinis,Centrinis,Árengtas,,Balkonas,"Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, duðo kabina","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-naujininkuose-kaminkelio-g-isnuomojamas-1-kambario-butas-naujininkuose-4-822941/
Naujamiestyje,Sodø ,78.08,450,5.76,FALSE,2,2,3,1940,0,FALSE,Mûrinis,Dujinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-sodu-g-parduodamas-butas-sodu-g-senamiestyje-4-822887/
Senamiestyje,Noèios ,38,450,11.84,FALSE,1,2,5,2015,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-nocios-g-nuomajamas-puikiai-ir-kokybiskai-irengtas-1-4-822751/
Naujamiestyje,Kauno ,55,550,10,FALSE,2,3,6,2017,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-kauno-g-nuomojamas-itin-sviesus-ir-jaukus-visiskai-4-822739/
Antakalnyje,Antakalnio ,34,290,8.53,TRUE,1,2,5,1965,0,FALSE,Mûrinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-antakalnio-g-strategiskai-patogiame-antakalnio-rajone-4-822541/
Salininkuose,Sakalaièiø Sodø 4-oji ,28,150,5.36,FALSE,1,1,2,2004,0,FALSE,Mûrinis,Kita,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-salininkuose-sakalaiciu-sodu-4-oji-g-isnuomojamas-labai-tvarkingas-erdvus-siltas-4-822453/
Ðnipiðkëse,Raitininkø ,125,1300,10.4,FALSE,4,1,3,2007,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,"Atskiras áëjimas, tualetas ir vonia atskirai, nauja kanalizacija, nauja elektros instaliacija, uþdaras kiemas, internetas, kabelinë televizija, virtuvë sujungta su kambariu","Sandëliukas, balkonas, terasa, vieta automobiliui, drabuþinë","Kondicionierius, skalbimo maðina, su baldais, ðaldytuvas, ðildomos grindys, virtuvës komplektas, viryklë, plastikiniai vamzdþiai, indaplovë, duðo kabina, vonia","Ðarvuotos durys, signalizacija",http://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-raitininku-g-nuomojamas-prabangiai-irengtas-keturiu-4-822327/
Naujamiestyje,Gynëjø ,68.3,610,8.93,FALSE,2,4,9,2006,0,FALSE,Blokinis,Centrinis,Árengtas,"Kabelinë televizija, internetas, virtuvë sujungta su kambariu",Balkonas,"Vonia, su baldais, kondicionierius, skalbimo maðina",Kodinë laiptinës spyna,http://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-gyneju-g-paciame-vilniaus-miesto-centre-vilniaus-4-822175/
Senamiestyje,Trakø ,129.74,1700,13.1,FALSE,6,2,3,1940,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,"Aukðtos lubos, butas per kelis aukðtus",Terasa,"Vonia, su baldais, skalbimo maðina",,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-traku-g-senamiescio-butas-traku-gatveje-kaina-1-700-4-822145/
Ðnipiðkëse,Daugëliðkio ,18,300,16.67,FALSE,1,3,5,1970,0,FALSE,Mûrinis,Elektra,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-daugeliskio-g-erdvus-ir-sviesus-1-kambario-butas-snipiskese-4-822105/
Senamiestyje,Ðv. Mikalojaus ,49,450,9.18,FALSE,2,2,3,1940,0,FALSE,Mûrinis,Dujinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sv-mikalojaus-g-senamiestyje-svmikalojaus-g-isnuomuojamas-4-821393/
Ðiaurës miestelyje,Apkasø ,14,150,10.71,FALSE,1,4,5,1970,0,FALSE,Mûrinis,Centrinis,Árengtas,"Nauja kanalizacija, nauja elektros instaliacija, internetas, kabelinë televizija",,"Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, plastikiniai vamzdþiai, vonia","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-apkasu-g-isnuomuojamas-vienas-kambarys-merginai-4-820557/
Senamiestyje,Ðv. Jono ,84,900,10.71,FALSE,3,2,3,1940,0,FALSE,Mûrinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sv-jono-g-isnuomojamas-3-kambariu-84-kvm-butas-4-820511/
Senamiestyje,A. Goðtauto ,91,850,9.34,FALSE,3,3,5,1960,0,FALSE,Mûrinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-a-gostauto-g-isnuomojamas-3-kambariu-91-kvm-butas-4-819797/
Valakampiuose,Nemenèinës p,190.74,1899,9.96,FALSE,4,1,2,2007,0,FALSE,Mûrinis,Dujinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-valakampiuose-nemencines-pl-viename-graziausiu-vilniaus-projektu-vila-a-4-819475/
Rasose,Dailidþiø ,107,890,8.32,FALSE,3,2,3,2008,0,FALSE,Mûrinis,Dujinis,Árengtas,"Kabelinë televizija, internetas","Balkonas, terasa",,,http://www.aruodas.lt/butu-nuoma-vilniuje-rasose-dailidziu-g-nuomojamas-107-kv-m-butas-rasose-4-819457/
Uþupyje,Dailidþiø ,107,890,8.32,FALSE,3,2,3,2008,0,FALSE,Mûrinis,Dujinis,Árengtas,"Kabelinë televizija, internetas","Balkonas, terasa",,,http://www.aruodas.lt/butu-nuoma-vilniuje-uzupyje-dailidziu-g-nuomojamas-107-kv-m-butas-uzupyje-4-819455/
Senamiestyje,Pilies ,94.96,550,5.79,FALSE,2,3,4,1940,0,FALSE,Mûrinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-pilies-g-svajojate-tik-pravere-namu-duris-minti-4-819247/
Baltupiuose,Kalvarijø ,18,160,8.89,FALSE,1,6,12,1987,0,FALSE,Mûrinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-kalvariju-g-nuomojamas-bendrabutis-su-bendrai-patogumais-4-819213/
Virðuliðkëse,Virðuliðkiø ,33,250,7.58,FALSE,1,1,9,1970,0,FALSE,Blokinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-virsuliskese-virsuliskiu-g-tvarkingas-1-k-butas-noredami-susisiekti-su-4-818613/
Senamiestyje,M. Valanèiaus ,150,1950,13,FALSE,4,2,4,1940,0,FALSE,Mûrinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-m-valanciaus-g-isnuomojamas-prabangiai-irengtas-4-kambariu-4-817803/
Senamiestyje,T. Vrublevskio ,165,2000,12.12,FALSE,4,4,4,1900,0,FALSE,Mûrinis,Dujinis,Árengtas,"Aukðtos lubos, internetas, kabelinë televizija",Vieta automobiliui,"Kondicionierius, skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, indaplovë, vonia","Signalizacija, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-t-vrublevskio-g-nuomojami-prabangiai-irengti-apartamentai-4-817729/
Naujamiestyje,Savanoriø p,42.05,460,10.94,FALSE,2,9,9,2017,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-savanoriu-pr-isnuomojamas-naujai-irengtas-dar-4-817417/
Senamiestyje,Bokðto ,36,550,15.28,FALSE,2,1,3,1940,0,FALSE,Mûrinis,Dujinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-boksto-g-isnuomojamas-puikus-2-kambariu-36-kvm-4-817385/
Naujamiestyje,Gedimino p,102,900,8.82,FALSE,3,6,6,1964,0,FALSE,Mûrinis,Dujinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-gedimino-pr-isnuomojamas-erdvus-3-kambariu-102-kv-m-4-817239/
Ðiaurës miestelyje,S. Þukausko ,76.69,800,10.43,FALSE,4,2,8,2005,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,"Aukðtos lubos, tualetas ir vonia atskirai, kabelinë televizija, internetas, virtuvë sujungta su kambariu",,"Vonia, su baldais","Kodinë laiptinës spyna, ðarvuotos durys, signalizacija",http://www.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-s-zukausko-g-nuomojamas-labai-erdvus-4-kambariu-butas-s-4-816715/
Ðnipiðkëse,Ratnyèios ,41.3,290,7.02,FALSE,2,1,5,1974,0,FALSE,Mûrinis,Centrinis,Dalinë apdaila,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-ratnycios-g-informacija-apie-busta-bendras-plotas-41-4-816359/
Karoliniðkëse,T. Narbuto ,90,1200,13.33,FALSE,3,1,3,2007,0,FALSE,Mûrinis,Kita,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-t-narbuto-g-nuomojamas-3k-butas-su-kiemeliu-nauja-4-816319/
Þvëryne,Gulbiø ,133,1550,11.65,FALSE,6,2,2,1961,0,FALSE,Mûrinis,Dujinis,Árengtas,"Atskiras áëjimas, butas per kelis aukðtus, internetas, nauja kanalizacija, uþdaras kiemas","Balkonas, vieta automobiliui","Duðo kabina, ðildomos grindys, vonia, þidinys",,http://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-gulbiu-g-geroje-vietoje-senajame-zveryne-isnuomojama-4-816065/
Senamiestyje,Gedimino p,40.3,800,19.85,FALSE,2,4,5,2006,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-gedimino-pr-isnuomojamas-gerai-irengtas-2-kambariu-40-m-4-816041/
Senamiestyje,A. Stulginskio ,111,850,7.66,FALSE,4,2,5,1940,0,FALSE,Mûrinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-a-stulginskio-g-isnuomojamas-4-kambariu-111-kvm-butas-4-815919/
Senamiestyje,Teatro ,103.78,1400,13.49,TRUE,3,2,6,2000,0,FALSE,Mûrinis,Centrinis,Árengtas,"Uþdaras kiemas, internetas, kabelinë televizija, virtuvë sujungta su kambariu","Sandëliukas, balkonas, vieta automobiliui, drabuþinë","Kondicionierius, skalbimo maðina, su baldais, ðaldytuvas, ðildomos grindys, virtuvës komplektas, viryklë, indaplovë, duðo kabina, vonia","Signalizacija, kodinë laiptinës spyna, videokameros, budintis sargas",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-teatro-g-prestizineje-teatro-g-parduodami-solidus-4-815903/
Þirmûnuose,Ðeimyniðkiø ,105,1000,9.52,FALSE,5,3,6,1991,0,FALSE,Mûrinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-seimyniskiu-g-aprasymas-bendras-buto-plotas-105-kvm-4-815895/
Senamiestyje,Trakø ,148,1150,7.77,FALSE,5,3,3,1940,0,FALSE,Mûrinis,Dujinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-traku-g-agenturu-ir-tarpininku-prasome-ne-skambinti-4-623817/
Antakalnyje,Ðilo ,150,950,6.33,TRUE,4,1,2,1975,0,FALSE,Mûrinis,Dujinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-silo-g-isnuomojamas-erdvus-4-kambariu-kotedzas-per-3-4-815711/
Antakalnyje,V. Grybo ,53.44,520,9.73,FALSE,2,3,5,2013,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,"Atskiras áëjimas, aukðtos lubos, nauja kanalizacija, nauja elektros instaliacija, uþdaras kiemas, internetas, kabelinë televizija, virtuvë sujungta su kambariu",Vieta automobiliui,"Skalbimo maðina, su baldais, ðaldytuvas, ðildomos grindys, virtuvës komplektas, viryklë, plastikiniai vamzdþiai, indaplovë, duðo kabina","Ðarvuotos durys, kodinë laiptinës spyna, videokameros",http://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-v-grybo-g-nuomojamas-puikiai-irengtas-2-kambariu-butas-4-815395/
Senamiestyje,S. Skapo ,62.32,800,12.84,TRUE,3,3,3,1940,0,FALSE,Mûrinis,Dujinis,Árengtas,"Butas per kelis aukðtus, internetas, kabelinë televizija, virtuvë sujungta su kambariu",,"Virtuvës komplektas, skalbimo maðina, su baldais, vonia",,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-s-skapo-g-prestizineje-vietoje-pacioje-vilniaus-4-815187/
Naujamiestyje,A. Goðtauto ,45,500,11.11,FALSE,2,2,5,1960,0,FALSE,Mûrinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-a-gostauto-g-isnuomuojamas-butas-trumpalaikei-ir-4-814527/
Senamiestyje,Trakø ,85.8,1800,20.98,FALSE,3,2,3,2012,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-traku-g-nuomojamas-prabangiai-irengtas-butas-pacioje-4-813845/
Justiniðkëse,Taikos ,17,150,8.82,FALSE,1,8,9,1984,0,FALSE,Blokinis,Centrinis,Árengtas,Tualetas ir vonia atskirai,,"Su baldais, virtuvës komplektas, viryklë, plastikiniai vamzdþiai","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-taikos-g-isnuomuojamas-vienas-kambarys-triju-kambariu-4-813117/
Senamiestyje,J. Basanavièiaus ,75,850,11.33,FALSE,3,3,4,1940,0,FALSE,Mûrinis,Centrinis,Árengtas,"Aukðtos lubos, tualetas ir vonia atskirai, nauja kanalizacija, nauja elektros instaliacija, uþdaras kiemas, internetas, kabelinë televizija, virtuvë sujungta su kambariu","Vieta automobiliui, drabuþinë","Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, plastikiniai vamzdþiai, vonia","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-j-basanaviciaus-g-geroje-vietoje-paciame-centre-j-4-811011/
Ðeðkinëje,Siesikø ,25,170,6.8,FALSE,1,1,2,1986,0,FALSE,Mûrinis,Dujinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-seskineje-siesiku-g-isnuomojamas-1-kambarys-individualiame-name-4-810915/
Pilaitëje,Tolminkiemio ,19,160,8.42,FALSE,1,4,9,1991,0,FALSE,Monolitinis,Centrinis,Árengtas,"Internetas, kabelinë televizija",Balkonas,"Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, vonia",Kodinë laiptinës spyna,http://www.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-tolminkiemio-g-isnuomojamas-1k-triju-kambariu-bute-bendras-4-810575/
Uþupyje,Uþupio ,120,799,6.66,FALSE,4,2,2,1966,0,FALSE,Mûrinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-uzupyje-uzupio-g-nuomojamas-4-kambariu-butas-vilniuje-uzupio-4-810343/
Senamiestyje,Ðv. Ignoto ,122,1900,15.57,FALSE,4,2,3,1940,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,"Aukðtos lubos, tualetas ir vonia atskirai, nauja kanalizacija, nauja elektros instaliacija, uþdaras kiemas, internetas, kabelinë televizija, virtuvë sujungta su kambariu",,"Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, þidinys, indaplovë, duðo kabina, vonia","Ðarvuotos durys, signalizacija, kodinë laiptinës spyna, videokameros",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sv-ignoto-g-isnuomoju-prabangius-apartamentus-senamiescio-4-810335/
Senamiestyje,Gedimino p,118,1300,11.02,FALSE,3,5,5,1940,0,FALSE,Mûrinis,"Kita, elektra",Árengtas,"Internetas, nauja kanalizacija, kabelinë televizija, nauja elektros instaliacija, butas per kelis aukðtus, uþdaras kiemas, aukðtos lubos",,"Skalbimo maðina, su baldais, virtuvës komplektas, viryklë, ðaldytuvas, þidinys, vonia",Ðarvuotos durys,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-gedimino-pr-isnuomojami-visiskai-naujai-irengti-3-4-809961/
Baltupiuose,Ateities ,10,160,16,FALSE,1,1,5,1984,0,FALSE,Mûrinis,Centrinis,Árengtas,"Tualetas ir vonia atskirai, internetas, kabelinë televizija",Vieta automobiliui,"Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, vonia","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-ateities-g-isnuomojamas-tvarkingas-kambarys-triju-4-809455/
Senamiestyje,Ðiauliø ,79,1200,15.19,FALSE,2,3,4,2009,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-siauliu-g-nuo-birzelio-isnuomojamas-jaukus-2-kambariu-4-807553/
Justiniðkëse,Rygos ,58,520,8.97,FALSE,2,7,9,2008,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,"Nauja elektros instaliacija, uþdaras kiemas, internetas, kabelinë televizija, virtuvë sujungta su kambariu","Balkonas, drabuþinë","Skalbimo maðina, su baldais, ðaldytuvas, ðildomos grindys, virtuvës komplektas, viryklë, vonia","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-rygos-g-isnuomojamas-puikus-suremontuotas-2-kambariu-4-806597/
Senamiestyje,Ðv. Ignoto ,122,1900,15.57,FALSE,4,2,3,1940,0,FALSE,Mûrinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sv-ignoto-g-isnuomojamas-4-kambariu-122-m-butas-sv-4-804579/
Þirmûnuose,Verkiø ,34,400,11.76,FALSE,2,2,5,2017,0,FALSE,Mûrinis,Centrinis kolektorinis,Dalinë apdaila,"Nauja kanalizacija, nauja elektros instaliacija, internetas, kabelinë televizija, virtuvë sujungta su kambariu",Balkonas,"Plastikiniai vamzdþiai, duðo kabina","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-verkiu-g-nuomojamas-2-kambariu-butas-zirmunuose-puiki-4-804499/
Senamiestyje,Ðiauliø ,82,1200,14.63,FALSE,2,4,4,2009,0,FALSE,Mûrinis,"Kita, centrinis kolektorinis",Árengtas,"Nauja kanalizacija, kabelinë televizija, nauja elektros instaliacija, internetas, virtuvë sujungta su kambariu","Vieta automobiliui, balkonas","Ðaldytuvas, virtuvës komplektas, plastikiniai vamzdþiai, viryklë, vonia","Kodinë laiptinës spyna, ðarvuotos durys",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-siauliu-g-isnuomojami-siuolaikiskai-irengti-4-804065/
Senamiestyje,Þemaitijos ,21,319,15.19,FALSE,1,1,3,1980,0,FALSE,Mûrinis,Centrinis,Árengtas,"Uþdaras kiemas, internetas, virtuvë sujungta su kambariu","Sandëliukas, vieta automobiliui","Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, vonia","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-zemaitijos-g-unikalus-pasiulymas-butas-senamiescio-4-803513/
Senamiestyje,Trakø ,58.92,550,9.33,TRUE,2,2,3,1938,0,FALSE,Mûrinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-traku-g-isnuomojamas-jaukus-ir-siltas-2-ju-kambariu-4-802787/
Senamiestyje,Ðv. Ignoto ,63,550,8.73,TRUE,2,1,2,1940,0,FALSE,Mûrinis,Centrinis,Árengtas,"Aukðtos lubos, nauja kanalizacija, nauja elektros instaliacija, uþdaras kiemas, internetas, kabelinë televizija, virtuvë sujungta su kambariu","Vieta automobiliui, drabuþinë","Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, plastikiniai vamzdþiai, duðo kabina, vonia","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sv-ignoto-g-sv-ignoto-g-salia-prie-prezidenturos-4-801045/
Senamiestyje,Subaèiaus ,15,45,3,TRUE,1,1,4,1958,0,FALSE,Mûrinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-subaciaus-g-be-tarpininku-nuomojamas-bendrabucio-tipo-4-799537/
Naujamiestyje,Algirdo ,30,750,25,FALSE,1,5,6,2017,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,"Nauja elektros instaliacija, internetas, kabelinë televizija",Balkonas,"Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, duðo kabina","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-algirdo-g-isnuomojamas-naujai-irengtas-butas-su-4-797909/
Ðnipiðkëse,Olimpieèiø ,120,2000,16.67,FALSE,4,3,4,2007,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,,"Balkonas, pirtis, vieta automobiliui, drabuþinë","Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, indaplovë, duðo kabina, vonia",Signalizacija,http://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-olimpieciu-g-apartamentai-su-vaizdu-i-upe-apartamentai-4-795103/
Ðnipiðkëse,Ðeimyniðkiø ,40,430,10.75,FALSE,1,1,11,1992,0,FALSE,Mûrinis,Centrinis,Árengtas,Virtuvë sujungta su kambariu,Drabuþinë,"Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, indaplovë, duðo kabina",Kodinë laiptinës spyna,http://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-seimyniskiu-g-nuomojamas-naujai-irengtas-butas-puikioje-4-791435/
Senamiestyje,Ðv. Ignoto ,122,1900,15.57,FALSE,4,2,4,1700,0,FALSE,Mûrinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sv-ignoto-g-isskirtiniai-apartamentai-vilniaus-4-789131/
Paðilaièiuose,Gabijos ,40,310,7.75,FALSE,1,6,9,2008,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,"Nauja kanalizacija, nauja elektros instaliacija, internetas, kabelinë televizija, virtuvë sujungta su kambariu","Balkonas, drabuþinë","Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, plastikiniai vamzdþiai, vonia","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-gabijos-g-vilniuje-pasilaiciuose-gabijos-g-4-785589/
Þvëryne,Elniø ,44,500,11.36,FALSE,2,5,7,2000,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,Virtuvë sujungta su kambariu,,"Skalbimo maðina, su baldais, ðaldytuvas, ðildomos grindys, virtuvës komplektas, viryklë, indaplovë, duðo kabina","Signalizacija, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-elniu-g-del-apziuros-skambinkite-3-7-0-6-2-8-5-2-2-9-4-785557/
Karoliniðkëse,Igno Ðimulionio ,87,1200,13.79,TRUE,3,1,3,2007,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-igno-simulionio-g-isnuomojamas-3-kambariu-butas-su-kiemeliu-i-4-781987/
Senamiestyje,Vokieèiø ,46,410,8.91,FALSE,1,3,4,1950,0,FALSE,Mûrinis,Centrinis,Árengtas,"Nauja kanalizacija, nauja elektros instaliacija, internetas, kabelinë televizija",,"Skalbimo maðina, su baldais, ðaldytuvas, virtuvës komplektas, viryklë, vonia","Ðarvuotos durys, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-vokieciu-g-nuomojamas-tvarkingas-vieno-kambario-butas-4-777141/
Senamiestyje,J. Basanavièiaus ,50,599,11.98,FALSE,2,2,3,1989,0,FALSE,Mûrinis,Centrinis,Árengtas,,,,,http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-j-basanaviciaus-g-nera-tarpininkavimo-mokescio-objekto-id2272-4-773107/
Senamiestyje,Ðv. Ignoto ,74,1300,17.57,FALSE,3,2,3,1700,0,FALSE,Mûrinis,Centrinis,Árengtas,"Aukðtos lubos, butas per kelis aukðtus, kabelinë televizija, internetas, virtuvë sujungta su kambariu",,"Vonia, su baldais, skalbimo maðina","Kodinë laiptinës spyna, signalizacija",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sv-ignoto-g-isnuomojami-prabangus-apartamentai-vilniaus-4-771775/
Senamiestyje,Ðv. Ignoto ,273,3000,10.99,FALSE,5,3,3,1700,0,FALSE,Mûrinis,Centrinis,Árengtas,"Aukðtos lubos, butas per kelis aukðtus, tualetas ir vonia atskirai, internetas, kabelinë televizija, virtuvë sujungta su kambariu","Balkonas, terasa","Kondicionierius, skalbimo maðina, su baldais, vonia","Signalizacija, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sv-ignoto-g-isskirtiniai-apartamentai-vilniaus-4-771715/
Senamiestyje,Ðiauliø ,87,1700,19.54,FALSE,3,2,4,2009,0,FALSE,Mûrinis,Centrinis kolektorinis,Árengtas,"Aukðtos lubos, tualetas ir vonia atskirai, internetas, kabelinë televizija, virtuvë sujungta su kambariu",,"Skalbimo maðina, su baldais, vonia","Signalizacija, kodinë laiptinës spyna",http://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-siauliu-g-prestiziniame-projekte-vilniaus-senamiestyje-4-766539/
